ukprn,he_provider,year,country,students,school_lat,school_lon,country_lat,country_lon
10007149.0,The University of Hull,2020/2021,total,0,53.7690324,-0.3674979,0.3596739,32.7525748
10003270.0,"Imperial College of Science, Technology and Medicine",2020/2021,total,0,0.0,0.0,0.3596739,32.7525748
10013220.0,Institute of Art - London Limited,2020/2021,total,305,0.0,0.0,0.3596739,32.7525748
10067388.0,The Institute of Ismaili Studies,2020/2021,total,75,0.0,0.0,0.3596739,32.7525748
10035638.0,Institute of Contemporary Music Performance,2020/2021,total,325,51.544477650000005,-0.2023217978406776,0.3596739,32.7525748
10082728.0,INTO University Partnerships Limited,2020/2021,total,55,0.0,0.0,0.3596739,32.7525748
10029682.0,The Islamic College,2020/2021,total,0,51.5466571,-0.2309958243818602,0.3596739,32.7525748
10082570.0,Kaplan International Colleges U.K. Limited,2020/2021,total,530,0.0,0.0,0.3596739,32.7525748
10021682.0,Kaplan Open Learning (Essex) Limited,2020/2021,total,0,0.0,0.0,0.3596739,32.7525748
10007767.0,Keele University,2020/2021,total,805,53.0016756,-2.270694218876779,0.3596739,32.7525748
10007150.0,The University of Kent,2020/2021,total,0,51.29508745,1.0673312821552283,0.3596739,32.7525748
10003645.0,King's College London,2020/2021,total,0,51.50308545,-0.090002121148269,0.3596739,32.7525748
10008325.0,KLC School of Design,2020/2021,total,10,0.0,0.0,0.3596739,32.7525748
10003678.0,Kingston University,2020/2021,total,0,51.4030739,-0.3032181426130893,0.3596739,32.7525748
10003758.0,LAMDA Limited,2020/2021,total,125,0.0,0.0,0.3596739,32.7525748
10007768.0,The University of Lancaster,2020/2021,total,0,54.0098429,-2.787576781958986,0.3596739,32.7525748
10066551.0,LCCM AU UK Limited,2020/2021,total,5,0.0,0.0,0.3596739,32.7525748
10003854.0,Leeds Arts University,2020/2021,total,210,53.80880495,-1.5511542789300523,0.3596739,32.7525748
10003861.0,Leeds Beckett University,2020/2021,total,0,53.826144150000005,-1.5933537200236456,0.3596739,32.7525748
10003798.0,Le Cordon Bleu Limited,2020/2021,total,170,0.0,0.0,0.3596739,32.7525748
10034449.0,Leeds Conservatoire,2020/2021,total,150,53.79752125,-1.5329031748790376,0.3596739,32.7525748
10007795.0,The University of Leeds,2020/2021,total,0,53.8430407,-1.58866989583375,0.3596739,32.7525748
10003863.0,Leeds Trinity University,2020/2021,total,90,53.8481537,-1.645016455057274,0.3596739,32.7525748
10007796.0,The University of Leicester,2020/2021,total,0,52.6082649,-1.081000558579433,0.3596739,32.7525748
10007151.0,The University of Lincoln,2020/2021,total,0,0.0,0.0,0.3596739,32.7525748
10003956.0,Liverpool Hope University,2020/2021,total,275,53.4129148,-2.968953655934631,0.3596739,32.7525748
10003957.0,Liverpool John Moores University,2020/2021,total,0,53.41238439999999,-2.980926958955171,0.3596739,32.7525748
10003945.0,The Liverpool Institute for Performing Arts,2020/2021,total,190,0.0,0.0,0.3596739,32.7525748
10006842.0,The University of Liverpool,2020/2021,total,0,0.0,0.0,0.3596739,32.7525748
10003958.0,Liverpool School of Tropical Medicine,2020/2021,total,50,53.4086917,-2.969497119914013,0.3596739,32.7525748
10007162.0,"University of the Arts, London",2020/2021,total,0,51.51768525,-0.1163358438934449,0.3596739,32.7525748
10007769.0,London Business School,2020/2021,total,0,51.5263869,-0.1611521852618121,0.3596739,32.7525748
10007797.0,University of London (Institutes and activities),2020/2021,total,0,0.0,0.0,0.3596739,32.7525748
10039082.0,City and Guilds of London Art School,2020/2021,total,40,0.0,0.0,0.3596739,32.7525748
10004036.0,London Film School Limited,2020/2021,total,275,0.0,0.0,0.3596739,32.7525748
10015506.0,The London College,2020/2021,total,15,51.47842195,-0.4083488000000009,0.3596739,32.7525748
10004048.0,London Metropolitan University,2020/2021,total,0,51.5173823,-0.0883495992581633,0.3596739,32.7525748
10004078.0,London South Bank University,2020/2021,total,0,51.4977032,-0.1018088772029535,0.3596739,32.7525748
10004063.0,London School of Economics and Political Science,2020/2021,total,0,51.51459765,-0.1164219910462142,0.3596739,32.7525748
10007771.0,London School of Hygiene and Tropical Medicine,2020/2021,total,530,51.5209537,-0.1303714364457176,0.3596739,32.7525748
10004075.0,London School of Theology,2020/2021,total,35,51.6126733,-0.4314130131534732,0.3596739,32.7525748
10004079.0,London Studio Centre,2020/2021,total,55,51.5330601,-0.1219240458196721,0.3596739,32.7525748
10062810.0,The London School of Architecture,2020/2021,total,10,0.0,0.0,0.3596739,32.7525748
10008289.0,The London Institute of Banking & Finance,2020/2021,total,15,0.0,0.0,0.3596739,32.7525748
10004035.0,The Film Education Training Trust Limited,2020/2021,total,105,0.0,0.0,0.3596739,32.7525748
10004113.0,Loughborough University,2020/2021,total,0,52.763845,-1.237258153986855,0.3596739,32.7525748
10009612.0,Luther King House Educational Trust,2020/2021,total,5,0.0,0.0,0.3596739,32.7525748
10004180.0,The Manchester Metropolitan University,2020/2021,total,0,0.0,0.0,0.3596739,32.7525748
10007798.0,The University of Manchester,2020/2021,total,0,51.57236815,-1.3114536688023473,0.3596739,32.7525748
10009527.0,Istituto Marangoni Limited,2020/2021,total,900,0.0,0.0,0.3596739,32.7525748
10023452.0,The Markfield Institute of Higher Education,2020/2021,total,5,0.0,0.0,0.3596739,32.7525748
10020416.0,Missio Dei,2020/2021,total,5,41.5230746,-87.9664434,0.3596739,32.7525748
10030776.0,St Mellitus College,2020/2021,total,5,51.4933784,-0.1877566,0.3596739,32.7525748
10004320.0,The Metanoia Institute,2020/2021,total,15,0.0,0.0,0.3596739,32.7525748
10004351.0,Middlesex University,2020/2021,total,0,51.65912265,-0.1333415102521861,0.3596739,32.7525748
10004450.0,Mountview Academy of Theatre Arts,2020/2021,total,60,51.4748412,-0.0697454395299015,0.3596739,32.7525748
10023454.0,Moorlands College,2020/2021,total,20,50.7696154,-1.7746270937618132,0.3596739,32.7525748
10000216.0,All Nations Christian College,2020/2021,total,25,51.8026149,0.0005026568829514,0.3596739,32.7525748
10004538.0,Nazarene Theological College,2020/2021,total,10,-27.57149915,153.25239765864282,0.3596739,32.7525748
10023456.0,Newbold College,2020/2021,total,50,51.42488,-0.7831118951820274,0.3596739,32.7525748
10007799.0,Newcastle University,2020/2021,total,0,54.98017505,-1.6146802127187847,0.3596739,32.7525748
10048199.0,Northeastern University London,2020/2021,total,140,51.5061905,-0.0715902,0.3596739,32.7525748
10008397.0,Norland College,2020/2021,total,15,51.37591185,-2.373241078981395,0.3596739,32.7525748
10007138.0,The University of Northampton,2020/2021,total,0,0.0,0.0,0.3596739,32.7525748
10001282.0,University of Northumbria at Newcastle,2020/2021,total,0,0.0,0.0,0.3596739,32.7525748
10004775.0,Norwich University of the Arts,2020/2021,total,170,52.63062395,1.295000721697714,0.3596739,32.7525748
10007154.0,University of Nottingham,2020/2021,total,0,52.9387428,-1.2002956927457429,0.3596739,32.7525748
10004797.0,The Nottingham Trent University,2020/2021,total,0,52.95814555,-1.1545502016035694,0.3596739,32.7525748
10007773.0,The Open University,2020/2021,total,415,52.02453775,-0.7092748093945007,0.3596739,32.7525748
10023445.0,ICOM,2020/2021,total,0,54.3754901,18.6154931,0.3596739,32.7525748
10004930.0,Oxford Brookes University,2020/2021,total,0,51.755223,-1.2301040395972822,0.3596739,32.7525748
10020439.0,Oxford Business College,2020/2021,total,15,51.7503996,-1.2672203,0.3596739,32.7525748
10007774.0,The University of Oxford,2020/2021,total,0,51.7659214,-1.2631250075112073,0.3596739,32.7525748
10005127.0,Arts University Plymouth,2020/2021,total,40,50.3727993,-4.136978908841802,0.3596739,32.7525748
10007801.0,University of Plymouth,2020/2021,total,0,50.3757001,-4.139378575455437,0.3596739,32.7525748
10019178.0,Point Blank Music School,2020/2021,total,185,0.0,0.0,0.3596739,32.7525748
10007155.0,The University of Portsmouth,2020/2021,total,0,50.7938881,-1.0978796,0.3596739,32.7525748
10083476.0,The Prince's Foundation,2020/2021,total,10,51.5257408,-0.0812994,0.3596739,32.7525748
10005337.0,"Queen Margaret University, Edinburgh",2020/2021,total,0,0.0,0.0,0.3596739,32.7525748
10007775.0,Queen Mary University of London,2020/2021,total,0,51.52471385,-0.0393104428430625,0.3596739,32.7525748
10025197.0,University Centre Quayside Limited,2020/2021,total,0,0.0,0.0,0.3596739,32.7525748
10009292.0,Royal Academy of Dramatic Art,2020/2021,total,45,51.5218227,-0.131341071973974,0.3596739,32.7525748
10005544.0,Royal Academy of Dance,2020/2021,total,20,51.4741106,-0.1756308716489829,0.3596739,32.7525748
10005389.0,Ravensbourne University London,2020/2021,total,375,51.50165815,0.0057044604863487,0.3596739,32.7525748
10005470.0,"Richmond, The American International University in London",2020/2021,total,465,0.0,0.0,0.3596739,32.7525748
10007802.0,The University of Reading,2020/2021,total,0,56.4650368,-2.961257790665237,0.3596739,32.7525748
10086591.0,Regent's University London Limited,2020/2021,total,0,0.0,0.0,0.3596739,32.7525748
10021100.0,Regents Theological College,2020/2021,total,5,52.1135833,-2.3469732297548163,0.3596739,32.7525748
10062833.0,Raindance Educational Services Limited,2020/2021,total,0,0.0,0.0,0.3596739,32.7525748
10005500.0,Robert Gordon University,2020/2021,total,0,57.1187364,-2.139306576766816,0.3596739,32.7525748
10007776.0,Roehampton University,2020/2021,total,0,51.4485315,-0.2440107112266461,0.3596739,32.7525748
10005523.0,Rose Bruford College of Theatre and Performance,2020/2021,total,135,0.0,0.0,0.3596739,32.7525748
10007835.0,Royal Academy of Music,2020/2021,total,385,51.52346355,-0.1518619331620812,0.3596739,32.7525748
10005545.0,Royal Agricultural University,2020/2021,total,145,51.7080041,-1.991606823312428,0.3596739,32.7525748
10007777.0,Royal College of Art,2020/2021,total,0,51.4792809,-0.1704550872167491,0.3596739,32.7525748
10007778.0,Royal College of Music,2020/2021,total,510,51.499477600000006,-0.1771007182751799,0.3596739,32.7525748
10005561.0,Royal Conservatoire of Scotland,2020/2021,total,460,55.86638255,-4.257549087975787,0.3596739,32.7525748
10007816.0,The Royal Central School of Speech and Drama,2020/2021,total,320,51.54430755,-0.1741025801918736,0.3596739,32.7525748
10005553.0,Royal Holloway and Bedford New College,2020/2021,total,0,51.424449550000006,-0.5642561069587715,0.3596739,32.7525748
10007837.0,Royal Northern College of Music,2020/2021,total,275,53.46831975,-2.2372404920394158,0.3596739,32.7525748
10007779.0,The Royal Veterinary College,2020/2021,total,675,51.5368264,-0.1336157082913968,0.3596739,32.7525748
10007803.0,The University of St. Andrews,2020/2021,total,0,56.3429876,-2.7939691452666806,0.3596739,32.7525748
10007839.0,SAE Education Limited,2020/2021,total,70,0.0,0.0,0.3596739,32.7525748
10007782.0,"St George's, University of London",2020/2021,total,305,0.0,0.0,0.3596739,32.7525748
10008026.0,St Mary's University College,2020/2021,total,25,9.0133597,38.746977664446895,0.3596739,32.7525748
10007843.0,"St Mary's University, Twickenham",2020/2021,total,990,51.4371611,-0.3361972,0.3596739,32.7525748
10007156.0,The University of Salford,2020/2021,total,0,53.48650835,-2.263828005883872,0.3596739,32.7525748
10021256.0,The Salvation Army,2020/2021,total,0,-33.7829913,150.67374908975023,0.3596739,32.7525748
10007780.0,SOAS University of London,2020/2021,total,0,51.5218979,-0.1288676341954016,0.3596739,32.7525748
10005700.0,SRUC,2020/2021,total,45,55.94650865,-3.531872942609863,0.3596739,32.7525748
10005790.0,Sheffield Hallam University,2020/2021,total,0,53.38172635,-1.462795139475161,0.3596739,32.7525748
10007157.0,The University of Sheffield,2020/2021,total,0,53.3806759,-1.4840345,0.3596739,32.7525748
10006022.0,Solent University,2020/2021,total,0,50.9086815,-1.400516261132163,0.3596739,32.7525748
10007158.0,The University of Southampton,2020/2021,total,0,0.0,0.0,0.3596739,32.7525748
10006093.0,Spurgeon's College,2020/2021,total,15,51.4061489,-0.0868106452870342,0.3596739,32.7525748
10006299.0,Staffordshire University,2020/2021,total,525,53.00947475,-2.1742692248780635,0.3596739,32.7525748
10008098.0,Study Group,2020/2021,total,0,49.8320762,24.0335223,0.3596739,32.7525748
10007804.0,The University of Stirling,2020/2021,total,0,0.0,0.0,0.3596739,32.7525748
10037449.0,University of St Mark and St John,2020/2021,total,50,0.0,0.0,0.3596739,32.7525748
10008010.0,Stranmillis University College,2020/2021,total,20,54.5725918,-5.937541217711098,0.3596739,32.7525748
10007805.0,The University of Strathclyde,2020/2021,total,0,55.8618812,-4.241956565778082,0.3596739,32.7525748
10014001.0,University of Suffolk,2020/2021,total,0,52.05192825,1.1640592563471208,0.3596739,32.7525748
10007159.0,The University of Sunderland,2020/2021,total,0,54.912210900000005,-1.375076642822353,0.3596739,32.7525748
10007160.0,The University of Surrey,2020/2021,total,0,0.0,0.0,0.3596739,32.7525748
10007806.0,The University of Sussex,2020/2021,total,0,0.0,0.0,0.3596739,32.7525748
10007855.0,Swansea University,2020/2021,total,0,51.6080596,-3.9773969,0.3596739,32.7525748
10007161.0,Teesside University,2020/2021,total,0,54.5695266,-1.2355444297582996,0.3596739,32.7525748
10008017.0,Trinity Laban Conservatoire of Music and Dance,2020/2021,total,360,51.4833429,-0.0069469,0.3596739,32.7525748
10007858.0,University of Wales Trinity Saint David,2020/2021,total,795,52.11313185,-4.075201674546898,0.3596739,32.7525748
10068157.0,University Centre Peterborough,2020/2021,total,5,52.58666425,-0.2325290469496617,0.3596739,32.7525748
10007114.0,University of the Highlands and Islands,2020/2021,total,425,0.0,0.0,0.3596739,32.7525748
10007807.0,Ulster University,2020/2021,total,0,54.604374,-5.929176,0.3596739,32.7525748
10039956.0,The University of Law,2020/2021,total,0,51.520537,-0.1317372594285641,0.3596739,32.7525748
10007784.0,University College London,2020/2021,total,0,51.52420305,-0.1330007242592954,0.3596739,32.7525748
10007793.0,University of South Wales,2020/2021,total,0,51.5860894,-2.990616,0.3596739,32.7525748
10007163.0,The University of Warwick,2020/2021,total,0,34.072792994445145,-118.16620014398012,0.3596739,32.7525748
10007361.0,Waverley Abbey College,2020/2021,total,5,0.0,0.0,0.3596739,32.7525748
10007164.0,"University of the West of England, Bristol",2020/2021,total,0,51.50076785,-2.5503106339491204,0.3596739,32.7525748
10007800.0,The University of the West of Scotland,2020/2021,total,0,56.4583936,-2.97443952793637,0.3596739,32.7525748
10032288.0,West Dean College,2020/2021,total,25,50.90635275,-0.7751859971279336,0.3596739,32.7525748
10006566.0,The University of West London,2020/2021,total,0,51.5070185,-0.3028075365414086,0.3596739,32.7525748
10007165.0,The University of Westminster,2020/2021,total,0,51.5168987,-0.1433051680871159,0.3596739,32.7525748
10003614.0,The University of Winchester,2020/2021,total,405,51.0626897,-1.3328889649771818,0.3596739,32.7525748
10007166.0,The University of Wolverhampton,2020/2021,total,0,52.5719739,-1.9699298,0.3596739,32.7525748
10007139.0,University of Worcester,2020/2021,total,820,42.26866245,-71.81183596837596,0.3596739,32.7525748
10007833.0,Wrexham University,2020/2021,total,960,53.0534759,-3.0047901266461725,0.3596739,32.7525748
10007657.0,Writtle University College,2020/2021,total,40,51.73742625,0.4282322042024987,0.3596739,32.7525748
10007713.0,York St John University,2020/2021,total,945,53.9653269,-1.0806968459195585,0.3596739,32.7525748
10007167.0,The University of York,2020/2021,total,0,40.80775585,-73.96161411567529,0.3596739,32.7525748
,Total,2020/2021,total,0,0.3596739,32.7525748,0.3596739,32.7525748
10008071.0,AA School of Architecture,2021/2022,total_south_america,15,9.0129509,38.729008,0.0,0.0
10007783.0,The University of Aberdeen,2021/2022,total_south_america,25,57.1639306,-2.100875776271873,0.0,0.0
10007849.0,Abertay University,2021/2022,total_south_america,0,56.4631526,-2.97467889452203,0.0,0.0
10007856.0,Aberystwyth University,2021/2022,total_south_america,10,52.41554955,-4.065054179671381,0.0,0.0
10000163.0,AECC University College,2021/2022,total_south_america,0,50.7277694,-1.828112718200746,0.0,0.0
10032036.0,Amity Global Education,2021/2022,total_south_america,0,27.7433452,85.3200916,0.0,0.0
10000291.0,Anglia Ruskin University,2021/2022,total_south_america,15,52.20338815,0.1350225704824107,0.0,0.0
10005451.0,Arden University,2021/2022,total_south_america,0,28.5962118,-81.22035044411766,0.0,0.0
10000381.0,Arts Educational Schools,2021/2022,total_south_america,0,41.3111716,-72.92033833188512,0.0,0.0
10007759.0,Aston University,2021/2022,total_south_america,15,52.48619045,-1.888468930261664,0.0,0.0
10007857.0,Bangor University,2021/2022,total_south_america,10,53.2300234,-4.13008199555879,0.0,0.0
10000571.0,Bath Spa University,2021/2022,total_south_america,5,51.374858,-2.438714578176041,0.0,0.0
10007850.0,The University of Bath,2021/2022,total_south_america,30,43.674218,-79.3995879,0.0,0.0
10007152.0,University of Bedfordshire,2021/2022,total_south_america,5,51.87773245,-0.4100516576576037,0.0,0.0
10005343.0,Queen's University Belfast,2021/2022,total_south_america,30,54.5842881,-5.933656245995208,0.0,0.0
10037544.0,BIMM University,2021/2022,total_south_america,5,51.4795566,-0.1960698,0.0,0.0
10007760.0,Birkbeck College,2021/2022,total_south_america,50,51.52184485,-0.130215506706738,0.0,0.0
10007140.0,Birmingham City University,2021/2022,total_south_america,10,52.4822706,-1.8888147987150583,0.0,0.0
10006840.0,The University of Birmingham,2021/2022,total_south_america,55,52.4350159,-1.947159562796694,0.0,0.0
10000712.0,University College Birmingham,2021/2022,total_south_america,0,52.481672,-1.906137438079171,0.0,0.0
10007832.0,Birmingham Newman University,2021/2022,total_south_america,0,52.4346049,-1.9941518959059623,0.0,0.0
10000894.0,Bristol Baptist College,2021/2022,total_south_america,0,51.4604558,-2.6259498618797954,0.0,0.0
10007811.0,Bishop Grosseteste University,2021/2022,total_south_america,0,53.24382875,-0.5336373782519985,0.0,0.0
10004061.0,Bloomsbury Institute,2021/2022,total_south_america,0,51.5116948,-0.117442,0.0,0.0
10006841.0,The University of Bolton,2021/2022,total_south_america,0,53.57142575,-2.4264782591265446,0.0,0.0
10000385.0,The Arts University Bournemouth,2021/2022,total_south_america,5,50.7418816,-1.8976735,0.0,0.0
10000824.0,Bournemouth University,2021/2022,total_south_america,30,50.7230558,-1.864860039740045,0.0,0.0
10031982.0,BPP University,2021/2022,total_south_america,10,51.50537905,-0.2233795030670667,0.0,0.0
10000936.0,The University College of Osteopathy,2021/2022,total_south_america,0,51.5001841,-0.0945986866758249,0.0,0.0
10007786.0,The University of Bristol,2021/2022,total_south_america,65,51.50076785,-2.5503106339491204,0.0,0.0
10000961.0,Brunel University London,2021/2022,total_south_america,20,51.5326092,-0.4740498907267291,0.0,0.0
10000975.0,Buckinghamshire New University,2021/2022,total_south_america,0,51.62782205,-0.75343598276741,0.0,0.0
10007787.0,The University of Buckingham,2021/2022,total_south_america,5,52.0244524,-0.7378417452243633,0.0,0.0
10007788.0,The University of Cambridge,2021/2022,total_south_america,95,52.1867003,0.1365079636390316,0.0,0.0
10003324.0,The Institute of Cancer Research,2021/2022,total_south_america,0,51.48977525,-0.1746105796241641,0.0,0.0
10001143.0,Canterbury Christ Church University,2021/2022,total_south_america,0,51.2791824,1.090362831802724,0.0,0.0
10007814.0,Cardiff University,2021/2022,total_south_america,25,51.4876641,-3.17916036266798,0.0,0.0
10007854.0,Cardiff Metropolitan University,2021/2022,total_south_america,5,51.4960947,-3.212761538586665,0.0,0.0
10007848.0,University of Chester,2021/2022,total_south_america,5,53.20026425,-2.899318862131976,0.0,0.0
10001478.0,"City, University of London",2021/2022,total_south_america,65,51.527658200000005,-0.103524473356483,0.0,0.0
10007912.0,Cliff College,2021/2022,total_south_america,0,53.2626335,-1.6279603777731182,0.0,0.0
10007761.0,Courtauld Institute of Art,2021/2022,total_south_america,0,51.51149315,-0.1177288758263113,0.0,0.0
10001726.0,Coventry University,2021/2022,total_south_america,25,52.4056372,-1.4997222676795412,0.0,0.0
10007822.0,Cranfield University,2021/2022,total_south_america,30,52.0701329,-0.6287023427161589,0.0,0.0
10006427.0,University for the Creative Arts,2021/2022,total_south_america,5,51.2162625,-0.8060567021382656,0.0,0.0
10007842.0,University of Cumbria,2021/2022,total_south_america,0,54.8908157,-2.9223991,0.0,0.0
10001883.0,De Montfort University,2021/2022,total_south_america,40,52.63047175,-1.1402281049813487,0.0,0.0
10007851.0,University of Derby,2021/2022,total_south_america,5,52.937954700000006,-1.497999105195924,0.0,0.0
10007852.0,The University of Dundee,2021/2022,total_south_america,20,56.45796755,-2.9821483135375493,0.0,0.0
10007143.0,University of Durham,2021/2022,total_south_america,55,54.7743725,-1.5766714,0.0,0.0
10007789.0,The University of East Anglia,2021/2022,total_south_america,40,51.5075713,0.0641476,0.0,0.0
10007144.0,The University of East London,2021/2022,total_south_america,15,51.5075713,0.0641476,0.0,0.0
10007823.0,Edge Hill University,2021/2022,total_south_america,10,53.55830545,-2.869269278551262,0.0,0.0
10007772.0,Edinburgh Napier University,2021/2022,total_south_america,10,55.93110635,-3.2093902303057424,0.0,0.0
10007790.0,The University of Edinburgh,2021/2022,total_south_america,205,55.94836645,-3.185681320007981,0.0,0.0
10042570.0,Escape Studios,2021/2022,total_south_america,0,39.11362255,-84.49917040354504,0.0,0.0
10007791.0,The University of Essex,2021/2022,total_south_america,60,51.538100850000006,0.7123974191663069,0.0,0.0
10008640.0,Falmouth University,2021/2022,total_south_america,0,50.1489643,-5.07044720681594,0.0,0.0
10004511.0,The National Film and Television School,2021/2022,total_south_america,5,51.7577219,19.4722279893751,0.0,0.0
10022087.0,Futureworks,2021/2022,total_south_america,0,53.4822728,-2.2533851,0.0,0.0
10007762.0,Glasgow Caledonian University,2021/2022,total_south_america,10,55.86746635,-4.250245389417843,0.0,0.0
10002681.0,Glasgow School of Art,2021/2022,total_south_america,0,55.8663077,-4.263900066705968,0.0,0.0
10007794.0,The University of Glasgow,2021/2022,total_south_america,130,55.87341905,-4.289052856658881,0.0,0.0
10007145.0,University of Gloucestershire,2021/2022,total_south_america,5,51.8731804,-2.2239706215311656,0.0,0.0
10002718.0,Goldsmiths College,2021/2022,total_south_america,45,51.47328395,-0.0366267475526088,0.0,0.0
10007825.0,Guildhall School of Music and Drama,2021/2022,total_south_america,5,51.5195225,-0.0923747345451661,0.0,0.0
10040812.0,Harper Adams University,2021/2022,total_south_america,5,52.78025975,-2.4322511730575487,0.0,0.0
10007764.0,Heriot-Watt University,2021/2022,total_south_america,15,55.91029585,-3.323447514558347,0.0,0.0
10007147.0,University of Hertfordshire,2021/2022,total_south_america,45,51.75174425,-0.2390497944594473,0.0,0.0
10007149.0,The University of Hull,2021/2022,total_south_america,10,53.7690324,-0.3674979,0.0,0.0
10035638.0,Institute of Contemporary Music Performance,2021/2022,total_south_america,5,51.544477650000005,-0.2023217978406776,0.0,0.0
10029682.0,The Islamic College,2021/2022,total_south_america,0,51.5466571,-0.2309958243818602,0.0,0.0
10007767.0,Keele University,2021/2022,total_south_america,5,53.0016756,-2.270694218876779,0.0,0.0
10007150.0,The University of Kent,2021/2022,total_south_america,35,51.29508745,1.0673312821552283,0.0,0.0
10003645.0,King's College London,2021/2022,total_south_america,205,51.50308545,-0.090002121148269,0.0,0.0
10003678.0,Kingston University,2021/2022,total_south_america,25,51.4030739,-0.3032181426130893,0.0,0.0
10007768.0,The University of Lancaster,2021/2022,total_south_america,45,54.0098429,-2.787576781958986,0.0,0.0
10003854.0,Leeds Arts University,2021/2022,total_south_america,0,53.80880495,-1.5511542789300523,0.0,0.0
10003861.0,Leeds Beckett University,2021/2022,total_south_america,5,53.826144150000005,-1.5933537200236456,0.0,0.0
10034449.0,Leeds Conservatoire,2021/2022,total_south_america,5,53.79752125,-1.5329031748790376,0.0,0.0
10007795.0,The University of Leeds,2021/2022,total_south_america,90,53.8430407,-1.58866989583375,0.0,0.0
10003863.0,Leeds Trinity University,2021/2022,total_south_america,0,53.8481537,-1.645016455057274,0.0,0.0
10007796.0,The University of Leicester,2021/2022,total_south_america,10,52.6082649,-1.081000558579433,0.0,0.0
10003956.0,Liverpool Hope University,2021/2022,total_south_america,0,53.4129148,-2.968953655934631,0.0,0.0
10003957.0,Liverpool John Moores University,2021/2022,total_south_america,20,53.41238439999999,-2.980926958955171,0.0,0.0
10003958.0,Liverpool School of Tropical Medicine,2021/2022,total_south_america,0,53.4086917,-2.969497119914013,0.0,0.0
10007162.0,"University of the Arts, London",2021/2022,total_south_america,105,51.51768525,-0.1163358438934449,0.0,0.0
10007769.0,London Business School,2021/2022,total_south_america,165,51.5263869,-0.1611521852618121,0.0,0.0
10015506.0,The London College,2021/2022,total_south_america,0,51.47842195,-0.4083488000000009,0.0,0.0
10004048.0,London Metropolitan University,2021/2022,total_south_america,10,51.5173823,-0.0883495992581633,0.0,0.0
10004078.0,London South Bank University,2021/2022,total_south_america,15,51.4977032,-0.1018088772029535,0.0,0.0
10004063.0,London School of Economics and Political Science,2021/2022,total_south_america,265,51.51459765,-0.1164219910462142,0.0,0.0
10007771.0,London School of Hygiene and Tropical Medicine,2021/2022,total_south_america,5,51.5209537,-0.1303714364457176,0.0,0.0
10004075.0,London School of Theology,2021/2022,total_south_america,0,51.6126733,-0.4314130131534732,0.0,0.0
10004079.0,London Studio Centre,2021/2022,total_south_america,0,51.5330601,-0.1219240458196721,0.0,0.0
10004113.0,Loughborough University,2021/2022,total_south_america,30,52.763845,-1.237258153986855,0.0,0.0
10007798.0,The University of Manchester,2021/2022,total_south_america,220,51.57236815,-1.3114536688023473,0.0,0.0
10020416.0,Missio Dei,2021/2022,total_south_america,0,41.5230746,-87.9664434,0.0,0.0
10030776.0,St Mellitus College,2021/2022,total_south_america,0,51.4933784,-0.1877566,0.0,0.0
10004351.0,Middlesex University,2021/2022,total_south_america,25,51.65912265,-0.1333415102521861,0.0,0.0
10032277.0,The Minster Centre,2021/2022,total_south_america,0,51.5370822,-0.2039904422819407,0.0,0.0
10049370.0,MLA College,2021/2022,total_south_america,0,13.71746105,100.54071545295916,0.0,0.0
10004450.0,Mountview Academy of Theatre Arts,2021/2022,total_south_america,0,51.4748412,-0.0697454395299015,0.0,0.0
10023454.0,Moorlands College,2021/2022,total_south_america,0,50.7696154,-1.7746270937618132,0.0,0.0
10000216.0,All Nations Christian College,2021/2022,total_south_america,0,51.8026149,0.0005026568829514,0.0,0.0
10004538.0,Nazarene Theological College,2021/2022,total_south_america,0,-27.57149915,153.25239765864282,0.0,0.0
10023456.0,Newbold College,2021/2022,total_south_america,0,51.42488,-0.7831118951820274,0.0,0.0
10007799.0,Newcastle University,2021/2022,total_south_america,50,54.98017505,-1.6146802127187847,0.0,0.0
10048199.0,Northeastern University London,2021/2022,total_south_america,0,51.5061905,-0.0715902,0.0,0.0
10008397.0,Norland College,2021/2022,total_south_america,0,51.37591185,-2.373241078981395,0.0,0.0
10004775.0,Norwich University of the Arts,2021/2022,total_south_america,0,52.63062395,1.295000721697714,0.0,0.0
10007154.0,University of Nottingham,2021/2022,total_south_america,80,52.9387428,-1.2002956927457429,0.0,0.0
10004797.0,The Nottingham Trent University,2021/2022,total_south_america,40,52.95814555,-1.1545502016035694,0.0,0.0
10007773.0,The Open University,2021/2022,total_south_america,5,52.02453775,-0.7092748093945007,0.0,0.0
10004930.0,Oxford Brookes University,2021/2022,total_south_america,25,51.755223,-1.2301040395972822,0.0,0.0
10007774.0,The University of Oxford,2021/2022,total_south_america,200,51.7659214,-1.2631250075112073,0.0,0.0
10066143.0,Paris Dauphine International,2021/2022,total_south_america,0,48.873858,2.281325,0.0,0.0
10005127.0,Arts University Plymouth,2021/2022,total_south_america,0,50.3727993,-4.136978908841802,0.0,0.0
10007801.0,University of Plymouth,2021/2022,total_south_america,10,50.3757001,-4.139378575455437,0.0,0.0
10007155.0,The University of Portsmouth,2021/2022,total_south_america,10,50.7938881,-1.0978796,0.0,0.0
10083476.0,The Prince's Foundation,2021/2022,total_south_america,0,51.5257408,-0.0812994,0.0,0.0
10007775.0,Queen Mary University of London,2021/2022,total_south_america,95,51.52471385,-0.0393104428430625,0.0,0.0
